"Date Time","p (mbar)","T (degC)","rh (%)","sh (g/kg)","Tpot (K)","Tdew (degC)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","wd (deg)","rain (mm)","SWDR (W/m**2)","SDUR (s)","TRAD (degC)","Rn (W/m**2)","ST002 (degC)","ST004 (degC)","ST008 (degC)","ST016 (degC)","ST032 (degC)","ST064 (degC)","ST128 (degC)","SM008 (%)","SM016 (%)","SM032 (%)","SM064 (%)","SM128 (%)"
04.01.2021 00:10:00,  997.54,    0.29,  100.00,    3.90,  273.63,    0.29,    6.24,    6.24,    0.00,    6.25, 1267.87,    1.19,   64.53,   0.000,    0.00,    0.00,   -0.34,   -0.05,    2.26,    2.52,    2.81,    3.42,    4.25,    5.89,    8.42,   38.56,   33.81,   33.49,   31.28,   31.80
04.01.2021 00:20:00,  997.53,    0.29,  100.00,    3.90,  273.63,    0.29,    6.24,    6.24,    0.00,    6.25, 1267.85,    2.03,   67.92,   0.000,    0.00,    0.00,   -0.33,    0.02,    2.26,    2.51,    2.81,    3.42,    4.25,    5.89,    8.42,   38.56,   33.81,   33.49,   31.28,   31.80
04.01.2021 00:30:00,  997.49,    0.30,  100.00,    3.90,  273.65,    0.30,    6.24,    6.24,    0.00,    6.26, 1267.74,    1.79,   66.27,   0.000,    0.00,    0.00,   -0.33,    0.07,    2.26,    2.51,    2.81,    3.42,    4.25,    5.89,    8.42,   38.57,   33.82,   33.49,   31.28,   31.80
04.01.2021 00:40:00,  997.47,    0.30,  100.00,    3.90,  273.65,    0.30,    6.24,    6.24,    0.00,    6.26, 1267.69,    1.48,   62.45,   0.000,    0.00,    0.00,   -0.33,    0.06,    2.26,    2.51,    2.81,    3.42,    4.25,    5.89,    8.42,   38.57,   33.82,   33.50,   31.28,   31.80
04.01.2021 00:50:00,  997.41,    0.31,  100.00,    3.90,  273.66,    0.30,    6.25,    6.25,    0.00,    6.26, 1267.62,    1.77,   67.08,   0.000,    0.00,    0.00,   -0.33,    0.06,    2.26,    2.51,    2.81,    3.41,    4.25,    5.89,    8.42,   38.57,   33.82,   33.50,   31.29,   31.80
04.01.2021 01:00:00,  997.39,    0.31,  100.00,    3.91,  273.67,    0.31,    6.25,    6.25,    0.00,    6.26, 1267.57,    1.09,   71.92,   0.000,    0.00,    0.00,   -0.34,    0.02,    2.26,    2.51,    2.81,    3.41,    4.25,    5.89,    8.42,   38.58,   33.83,   33.51,   31.29,   31.80
04.01.2021 01:10:00,  997.37,    0.30,  100.00,    3.90,  273.65,    0.30,    6.24,    6.24,    0.00,    6.26, 1267.61,    1.58,   61.57,   0.000,    0.00,    0.00,   -0.35,   -0.09,    2.26,    2.51,    2.81,    3.41,    4.25,    5.89,    8.42,   38.58,   33.83,   33.51,   31.29,   31.80
04.01.2021 01:20:00,  997.38,    0.26,  100.00,    3.89,  273.61,    0.26,    6.22,    6.22,    0.00,    6.24, 1267.81,    1.88,   57.49,   0.000,    0.00,    0.00,   -0.36,   -0.24,    2.26,    2.51,    2.81,    3.41,    4.24,    5.89,    8.42,   38.58,   33.84,   33.51,   31.29,   31.79
04.01.2021 01:30:00,  997.39,    0.25,  100.00,    3.89,  273.60,    0.25,    6.22,    6.22,    0.00,    6.24, 1267.86,    1.94,   52.91,   0.000,    0.00,    0.00,   -0.35,   -0.19,    2.25,    2.51,    2.80,    3.41,    4.24,    5.88,    8.42,   38.59,   33.84,   33.52,   31.29,   31.79
04.01.2021 01:40:00,  997.38,    0.28,  100.00,    3.90,  273.63,    0.28,    6.23,    6.23,    0.00,    6.25, 1267.71,    2.16,   53.44,   0.000,    0.00,    0.00,   -0.34,   -0.03,    2.25,    2.51,    2.80,    3.41,    4.24,    5.89,    8.42,   38.59,   33.85,   33.52,   31.29,   31.80
04.01.2021 01:50:00,  997.41,    0.30,  100.00,    3.90,  273.65,    0.30,    6.24,    6.24,    0.00,    6.26, 1267.63,    2.00,   52.28,   0.000,    0.00,    0.00,   -0.33,    0.03,    2.25,    2.50,    2.80,    3.41,    4.24,    5.89,    8.42,   38.59,   33.85,   33.53,   31.29,   31.79
04.01.2021 02:00:00,  997.50,    0.32,  100.00,    3.91,  273.67,    0.32,    6.25,    6.25,    0.00,    6.27, 1267.66,    2.11,   60.72,   0.000,    0.00,    0.00,   -0.33,    0.09,    2.25,    2.50,    2.80,    3.41,    4.24,    5.89,    8.42,   38.59,   33.85,   33.53,   31.29,   31.79
04.01.2021 02:10:00,  997.53,    0.33,  100.00,    3.91,  273.67,    0.33,    6.26,    6.26,    0.00,    6.27, 1267.66,    2.28,   48.46,   0.000,    0.00,    0.00,   -0.32,    0.11,    2.25,    2.50,    2.80,    3.41,    4.24,    5.89,    8.42,   38.60,   33.86,   33.53,   31.30,   31.79
04.01.2021 02:20:00,  997.55,    0.31,  100.00,    3.91,  273.65,    0.31,    6.25,    6.25,    0.00,    6.26, 1267.76,    2.12,   54.40,   0.000,    0.00,    0.00,   -0.32,    0.13,    2.25,    2.50,    2.80,    3.41,    4.24,    5.89,    8.42,   38.60,   33.86,   33.54,   31.30,   31.79
04.01.2021 02:30:00,  997.56,    0.31,  100.00,    3.90,  273.65,    0.30,    6.25,    6.25,    0.00,    6.26, 1267.80,    2.13,   49.23,   0.005,    0.00,    0.00,   -0.33,    0.13,    2.24,    2.50,    2.80,    3.40,    4.24,    5.88,    8.42,   38.60,   33.87,   33.54,   31.30,   31.79
04.01.2021 02:40:00,  997.62,    0.29,  100.00,    3.90,  273.63,    0.29,    6.24,    6.24,    0.00,    6.25, 1267.95,    2.24,   52.24,   0.000,    0.00,    0.00,   -0.33,    0.10,    2.24,    2.50,    2.79,    3.40,    4.24,    5.88,    8.42,   38.61,   33.87,   33.54,   31.30,   31.79
04.01.2021 02:50:00,  997.69,    0.28,  100.00,    3.89,  273.61,    0.28,    6.23,    6.23,    0.00,    6.25, 1268.10,    2.33,   49.63,   0.005,    0.00,    0.00,   -0.34,   -0.04,    2.23,    2.49,    2.79,    3.40,    4.24,    5.88,    8.42,   38.61,   33.88,   33.55,   31.30,   31.79
04.01.2021 03:00:00,  997.72,    0.26,  100.00,    3.89,  273.58,    0.25,    6.22,    6.22,    0.00,    6.24, 1268.25,    2.65,   51.70,   0.010,    0.00,    0.00,   -0.35,   -0.26,    2.23,    2.49,    2.79,    3.40,    4.24,    5.88,    8.42,   38.62,   33.88,   33.56,   31.31,   31.79
04.01.2021 03:10:00,  997.75,    0.24,  100.00,    3.88,  273.57,    0.24,    6.22,    6.22,    0.00,    6.23, 1268.37,    2.60,   53.24,   0.005,    0.00,    0.00,   -0.34,   -0.15,    2.23,    2.49,    2.79,    3.40,    4.24,    5.88,    8.42,   38.62,   33.88,   33.57,   31.31,   31.79
04.01.2021 03:20:00,  997.78,    0.25,  100.00,    3.89,  273.57,    0.25,    6.22,    6.22,    0.00,    6.23, 1268.36,    2.79,   46.89,   0.005,    0.00,    0.00,   -0.33,   -0.02,    2.22,    2.49,    2.79,    3.40,    4.23,    5.88,    8.41,   38.62,   33.89,   33.58,   31.31,   31.79
04.01.2021 03:30:00,  997.77,    0.25,  100.00,    3.89,  273.57,    0.25,    6.22,    6.22,    0.00,    6.23, 1268.37,    2.46,   42.01,   0.000,    0.00,    0.00,   -0.33,    0.02,    2.21,    2.48,    2.79,    3.39,    4.23,    5.88,    8.41,   38.62,   33.89,   33.58,   31.31,   31.79
04.01.2021 03:40:00,  997.72,    0.24,  100.00,    3.88,  273.56,    0.24,    6.21,    6.21,    0.00,    6.23, 1268.35,    2.41,   56.38,   0.000,    0.00,    0.00,   -0.33,    0.06,    2.21,    2.48,    2.78,    3.39,    4.23,    5.88,    8.41,   38.63,   33.90,   33.58,   31.32,   31.79
04.01.2021 03:50:00,  997.71,    0.23,  100.00,    3.88,  273.55,    0.23,    6.21,    6.21,    0.00,    6.22, 1268.39,    2.17,   50.72,   0.000,    0.00,    0.00,   -0.33,    0.06,    2.21,    2.47,    2.78,    3.39,    4.23,    5.88,    8.41,   38.63,   33.90,   33.58,   31.32,   31.79
04.01.2021 04:00:00,  997.72,    0.22,  100.00,    3.88,  273.55,    0.22,    6.21,    6.21,    0.00,    6.22, 1268.42,    2.36,   47.29,   0.000,    0.00,    0.00,   -0.33,    0.07,    2.20,    2.47,    2.78,    3.39,    4.23,    5.88,    8.41,   38.63,   33.90,   33.59,   31.32,   31.79
04.01.2021 04:10:00,  997.68,    0.21,  100.00,    3.87,  273.54,    0.21,    6.20,    6.20,    0.00,    6.22, 1268.44,    2.48,   49.10,   0.000,    0.00,    0.00,   -0.33,    0.03,    2.20,    2.47,    2.78,    3.39,    4.23,    5.88,    8.41,   38.63,   33.91,   33.59,   31.32,   31.79
04.01.2021 04:20:00,  997.72,    0.21,  100.00,    3.87,  273.54,    0.21,    6.20,    6.20,    0.00,    6.21, 1268.49,    2.43,   56.38,   0.000,    0.00,    0.00,   -0.33,   -0.05,    2.20,    2.46,    2.78,    3.39,    4.22,    5.88,    8.41,   38.64,   33.91,   33.59,   31.32,   31.79
04.01.2021 04:30:00,  997.75,    0.22,  100.00,    3.88,  273.55,    0.22,    6.21,    6.21,    0.00,    6.22, 1268.47,    2.01,   53.99,   0.000,    0.00,    0.00,   -0.33,   -0.06,    2.20,    2.46,    2.78,    3.39,    4.23,    5.88,    8.41,   38.64,   33.91,   33.59,   31.32,   31.79
04.01.2021 04:40:00,  997.73,    0.24,  100.00,    3.88,  273.57,    0.24,    6.22,    6.22,    0.00,    6.23, 1268.33,    2.02,   49.86,   0.000,    0.00,    0.00,   -0.33,   -0.11,    2.20,    2.46,    2.78,    3.38,    4.23,    5.88,    8.41,   38.64,   33.92,   33.60,   31.33,   31.79
04.01.2021 04:50:00,  997.68,    0.25,  100.00,    3.89,  273.58,    0.25,    6.22,    6.22,    0.00,    6.23, 1268.23,    1.82,   49.94,   0.000,    0.00,    0.00,   -0.33,   -0.08,    2.19,    2.46,    2.77,    3.38,    4.22,    5.88,    8.41,   38.65,   33.92,   33.60,   31.33,   31.79
04.01.2021 05:00:00,  997.70,    0.25,  100.00,    3.89,  273.58,    0.25,    6.22,    6.22,    0.00,    6.23, 1268.25,    2.06,   58.96,   0.000,    0.00,    0.00,   -0.33,   -0.08,    2.19,    2.45,    2.77,    3.38,    4.22,    5.87,    8.41,   38.65,   33.93,   33.60,   31.33,   31.79
04.01.2021 05:10:00,  997.76,    0.26,  100.00,    3.89,  273.59,    0.26,    6.23,    6.23,    0.00,    6.24, 1268.27,    2.13,   58.48,   0.000,    0.00,    0.00,   -0.32,   -0.10,    2.19,    2.45,    2.77,    3.38,    4.22,    5.87,    8.41,   38.65,   33.93,   33.61,   31.33,   31.79
04.01.2021 05:20:00,  997.80,    0.28,  100.00,    3.90,  273.60,    0.28,    6.23,    6.23,    0.00,    6.25, 1268.23,    2.00,   61.74,   0.000,    0.00,    0.00,   -0.32,   -0.10,    2.19,    2.45,    2.76,    3.38,    4.22,    5.87,    8.41,   38.66,   33.93,   33.61,   31.33,   31.79
04.01.2021 05:30:00,  997.79,    0.29,  100.00,    3.90,  273.61,    0.29,    6.24,    6.24,    0.00,    6.25, 1268.19,    2.04,   57.03,   0.000,    0.00,    0.00,   -0.32,   -0.13,    2.19,    2.45,    2.76,    3.37,    4.22,    5.87,    8.41,   38.66,   33.94,   33.61,   31.33,   31.79
04.01.2021 05:40:00,  997.83,    0.30,  100.00,    3.90,  273.62,    0.30,    6.24,    6.24,    0.00,    6.26, 1268.15,    2.14,   59.55,   0.000,    0.00,    0.00,   -0.32,   -0.08,    2.19,    2.45,    2.76,    3.37,    4.22,    5.87,    8.41,   38.67,   33.94,   33.62,   31.34,   31.79
04.01.2021 05:50:00,  997.90,    0.31,  100.00,    3.90,  273.62,    0.31,    6.25,    6.25,    0.00,    6.26, 1268.23,    1.89,   55.26,   0.000,    0.00,    0.00,   -0.31,   -0.06,    2.19,    2.45,    2.76,    3.37,    4.22,    5.87,    8.41,   38.67,   33.94,   33.62,   31.34,   31.79
04.01.2021 06:00:00,  997.93,    0.30,  100.00,    3.90,  273.61,    0.30,    6.24,    6.24,    0.00,    6.25, 1268.32,    1.95,   52.91,   0.000,    0.00,    0.00,   -0.32,   -0.06,    2.19,    2.45,    2.76,    3.37,    4.22,    5.87,    8.41,   38.67,   33.95,   33.63,   31.34,   31.79
04.01.2021 06:10:00,  997.91,    0.28,  100.00,    3.89,  273.59,    0.28,    6.23,    6.23,    0.00,    6.25, 1268.38,    1.95,   43.15,   0.000,    0.00,    0.00,   -0.32,   -0.04,    2.19,    2.45,    2.76,    3.37,    4.22,    5.87,    8.41,   38.68,   33.95,   33.63,   31.34,   31.79
04.01.2021 06:20:00,  997.91,    0.25,  100.00,    3.89,  273.57,    0.25,    6.22,    6.22,    0.00,    6.23, 1268.50,    1.92,   40.61,   0.000,    0.00,    0.00,   -0.32,    0.00,    2.19,    2.45,    2.76,    3.37,    4.21,    5.87,    8.41,   38.68,   33.95,   33.64,   31.34,   31.79
04.01.2021 06:30:00,  997.92,    0.22,  100.00,    3.88,  273.54,    0.22,    6.21,    6.21,    0.00,    6.22, 1268.66,    1.99,   38.79,   0.000,    0.00,    0.00,   -0.32,   -0.03,    2.19,    2.45,    2.75,    3.37,    4.21,    5.87,    8.41,   38.68,   33.96,   33.64,   31.35,   31.79
04.01.2021 06:40:00,  997.96,    0.21,  100.00,    3.87,  273.52,    0.21,    6.20,    6.20,    0.00,    6.22, 1268.77,    2.01,   41.38,   0.000,    0.00,    0.00,   -0.32,   -0.04,    2.19,    2.45,    2.75,    3.37,    4.21,    5.87,    8.40,   38.68,   33.96,   33.64,   31.35,   31.79
04.01.2021 06:50:00,  997.99,    0.21,  100.00,    3.87,  273.51,    0.21,    6.20,    6.20,    0.00,    6.21, 1268.83,    1.79,   40.69,   0.000,    0.00,    0.00,   -0.32,   -0.06,    2.19,    2.44,    2.75,    3.36,    4.21,    5.87,    8.40,   38.68,   33.96,   33.65,   31.35,   31.79
04.01.2021 07:00:00,  997.98,    0.21,  100.00,    3.88,  273.52,    0.21,    6.20,    6.20,    0.00,    6.22, 1268.79,    1.92,   38.48,   0.000,    0.00,    0.00,   -0.31,   -0.06,    2.19,    2.45,    2.75,    3.37,    4.21,    5.88,    8.41,   38.69,   33.97,   33.65,   31.35,   31.79
04.01.2021 07:10:00,  998.02,    0.20,  100.00,    3.87,  273.51,    0.20,    6.20,    6.20,    0.00,    6.21, 1268.89,    1.90,   46.91,   0.000,    0.00,    0.00,   -0.32,   -0.06,    2.19,    2.44,    2.75,    3.36,    4.21,    5.87,    8.40,   38.69,   33.97,   33.66,   31.35,   31.79
04.01.2021 07:20:00,  998.01,    0.18,  100.00,    3.87,  273.48,    0.18,    6.19,    6.19,    0.00,    6.20, 1269.00,    2.01,   42.24,   0.000,    0.00,    0.00,   -0.32,   -0.10,    2.19,    2.44,    2.75,    3.36,    4.21,    5.87,    8.40,   38.69,   33.97,   33.66,   31.36,   31.79
04.01.2021 07:30:00,  998.04,    0.16,  100.00,    3.86,  273.46,    0.16,    6.18,    6.18,    0.00,    6.19, 1269.14,    1.94,   50.26,   0.000,    0.00,    0.00,   -0.33,   -0.14,    2.19,    2.44,    2.74,    3.36,    4.20,    5.87,    8.40,   38.69,   33.98,   33.66,   31.36,   31.79
04.01.2021 07:40:00,  998.02,    0.14,  100.00,    3.86,  273.45,    0.14,    6.17,    6.17,    0.00,    6.18, 1269.18,    2.00,   44.00,   0.000,    0.00,    0.00,   -0.33,   -0.16,    2.18,    2.44,    2.74,    3.36,    4.20,    5.87,    8.40,   38.69,   33.98,   33.66,   31.36,   31.79
04.01.2021 07:50:00,  998.10,    0.15,  100.00,    3.86,  273.44,    0.15,    6.17,    6.17,    0.00,    6.18, 1269.27,    2.25,   50.20,   0.000,    0.00,    0.00,   -0.33,   -0.17,    2.19,    2.44,    2.74,    3.36,    4.20,    5.87,    8.40,   38.69,   33.98,   33.67,   31.36,   31.79
04.01.2021 08:00:00,  998.20,    0.12,  100.00,    3.85,  273.41,    0.12,    6.16,    6.16,    0.00,    6.17, 1269.52,    2.28,   47.90,   0.000,    0.00,    0.00,   -0.34,   -0.22,    2.18,    2.44,    2.74,    3.35,    4.20,    5.87,    8.40,   38.70,   33.98,   33.67,   31.36,   31.79
